experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
guenther2023ViSpa,4,0,5.660125732421875,2.5576171875,3.102508544921875
guenther2023ViSpa,4,1,0.386688232421875,0.902191162109375,-0.5155029296875
guenther2023ViSpa,4,2,1.039031982421875,0.738250732421875,0.30078125
guenther2023ViSpa,4,3,1.859375,1.671875,0.1875
guenther2023ViSpa,4,4,3.015625,2.5,0.515625
guenther2023ViSpa,4,5,3.257781982421875,2.476531982421875,0.78125
guenther2023ViSpa,4,6,1.78125,1.6875,0.09375
guenther2023ViSpa,4,7,0.97265625,1.078125,-0.10546875
guenther2023ViSpa,4,8,2.78125,2.375,0.40625
guenther2023ViSpa,4,9,0.490234375,0.51953125,-0.029296875
guenther2023ViSpa,4,10,1.265625,0.66796875,0.59765625
guenther2023ViSpa,4,11,0.9296875,0.81640625,0.11328125
guenther2023ViSpa,4,12,2.203125,1.8203125,0.3828125
guenther2023ViSpa,4,13,1.3359375,1.2265625,0.109375
guenther2023ViSpa,4,14,1.3125,0.6796875,0.6328125
guenther2023ViSpa,4,15,1.3046875,0.84375,0.4609375
guenther2023ViSpa,4,16,2.96875,3.921875,-0.953125
guenther2023ViSpa,4,17,1.6875,1.09375,0.59375
guenther2023ViSpa,4,18,3.0625,4.5625,-1.5
guenther2023ViSpa,4,19,0.74609375,1.0234375,-0.27734375
guenther2023ViSpa,4,20,0.91015625,0.48046875,0.4296875
guenther2023ViSpa,4,21,1.3828125,0.984375,0.3984375
guenther2023ViSpa,4,22,1.125,1.0,0.125
guenther2023ViSpa,4,23,0.99609375,1.1953125,-0.19921875
guenther2023ViSpa,4,24,1.5859375,1.234375,0.3515625
guenther2023ViSpa,4,25,1.546875,1.765625,-0.21875
guenther2023ViSpa,4,26,1.328125,0.921875,0.40625
guenther2023ViSpa,4,27,1.734375,2.109375,-0.375
guenther2023ViSpa,4,28,1.0,0.83984375,0.16015625
guenther2023ViSpa,4,29,1.125,1.109375,0.015625
guenther2023ViSpa,4,30,1.71875,1.1484375,0.5703125
guenther2023ViSpa,4,31,0.74609375,1.453125,-0.70703125
guenther2023ViSpa,4,32,1.8046875,1.8203125,-0.015625
guenther2023ViSpa,4,33,1.953125,1.3203125,0.6328125
guenther2023ViSpa,4,34,1.109375,0.81640625,0.29296875
guenther2023ViSpa,4,35,0.470703125,0.5625,-0.091796875
guenther2023ViSpa,4,36,1.640625,1.0546875,0.5859375
guenther2023ViSpa,4,37,2.390625,2.59375,-0.203125
guenther2023ViSpa,4,38,1.375,1.078125,0.296875
guenther2023ViSpa,4,39,1.265625,0.9296875,0.3359375
guenther2023ViSpa,4,40,1.5625,0.6015625,0.9609375
guenther2023ViSpa,4,41,1.671875,0.859375,0.8125
guenther2023ViSpa,4,42,4.03125,3.703125,0.328125
guenther2023ViSpa,4,43,1.4375,1.234375,0.203125
guenther2023ViSpa,4,44,2.6875,2.09375,0.59375
guenther2023ViSpa,4,45,1.296875,2.21875,-0.921875
guenther2023ViSpa,4,46,0.5546875,0.53125,0.0234375
guenther2023ViSpa,4,47,1.6953125,1.5546875,0.140625
guenther2023ViSpa,4,48,2.6875,2.25,0.4375
guenther2023ViSpa,4,49,1.8828125,1.0390625,0.84375
guenther2023ViSpa,4,50,2.25,2.046875,0.203125
