experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
guenther2023grammaticality,2,101,0.0458984375,0.4765625,-0.4306640625
guenther2023grammaticality,2,102,0.0458984375,0.431640625,-0.3857421875
guenther2023grammaticality,2,103,0.0458984375,0.25390625,-0.2080078125
guenther2023grammaticality,2,104,0.0458984375,0.345703125,-0.2998046875
guenther2023grammaticality,2,105,0.023193359375,0.1787109375,-0.155517578125
guenther2023grammaticality,2,106,0.0458984375,0.22265625,-0.1767578125
guenther2023grammaticality,2,107,0.023193359375,0.283203125,-0.260009765625
guenther2023grammaticality,2,108,1.0546875,1.3125,-0.2578125
guenther2023grammaticality,2,109,0.038330078125,0.578125,-0.539794921875
guenther2023grammaticality,3,0,0.67578125,0.5234375,0.15234375
guenther2023grammaticality,3,1,0.400390625,0.11083984375,0.28955078125
guenther2023grammaticality,3,2,0.259765625,0.158203125,0.1015625
guenther2023grammaticality,3,3,1.40625,2.359375,-0.953125
guenther2023grammaticality,3,4,0.1455078125,0.05322265625,0.09228515625
guenther2023grammaticality,3,5,0.2041015625,0.1455078125,0.05859375
guenther2023grammaticality,3,6,1.5,0.828125,0.671875
guenther2023grammaticality,3,7,3.171875,1.21875,1.953125
guenther2023grammaticality,3,8,0.431640625,0.69140625,-0.259765625
guenther2023grammaticality,3,9,0.25390625,0.283203125,-0.029296875
guenther2023grammaticality,3,10,2.578125,2.234375,0.34375
guenther2023grammaticality,3,11,0.9765625,0.69140625,0.28515625
guenther2023grammaticality,3,12,0.3515625,0.4765625,-0.125
guenther2023grammaticality,3,13,0.6328125,0.5234375,0.109375
guenther2023grammaticality,3,14,0.5234375,0.4765625,0.046875
guenther2023grammaticality,3,15,0.431640625,0.3125,0.119140625
guenther2023grammaticality,3,16,0.283203125,0.1455078125,0.1376953125
guenther2023grammaticality,3,17,0.5234375,0.578125,-0.0546875
guenther2023grammaticality,3,18,0.390625,0.578125,-0.1875
guenther2023grammaticality,3,19,0.3515625,0.390625,-0.0390625
guenther2023grammaticality,3,20,0.8984375,0.69140625,0.20703125
guenther2023grammaticality,3,21,0.25390625,0.060546875,0.193359375
guenther2023grammaticality,3,22,0.9765625,0.5234375,0.453125
guenther2023grammaticality,3,23,0.4765625,0.345703125,0.130859375
guenther2023grammaticality,3,24,1.2265625,1.3125,-0.0859375
guenther2023grammaticality,3,25,0.4765625,0.578125,-0.1015625
guenther2023grammaticality,3,26,0.22265625,0.12451171875,0.09814453125
guenther2023grammaticality,3,27,0.08984375,0.03076171875,0.05908203125
guenther2023grammaticality,3,28,1.5,0.69140625,0.80859375
guenther2023grammaticality,3,29,0.283203125,0.10400390625,0.17919921875
guenther2023grammaticality,3,30,0.1455078125,0.06787109375,0.07763671875
guenther2023grammaticality,3,31,0.5234375,0.7578125,-0.234375
guenther2023grammaticality,3,32,0.22265625,0.3125,-0.08984375
guenther2023grammaticality,3,33,0.3125,0.3125,0.0
guenther2023grammaticality,3,34,0.25390625,0.05322265625,0.20068359375
guenther2023grammaticality,3,35,0.3125,0.22265625,0.08984375
guenther2023grammaticality,3,36,0.5234375,0.283203125,0.240234375
guenther2023grammaticality,3,37,0.22265625,0.2041015625,0.0185546875
guenther2023grammaticality,3,38,0.3125,0.431640625,-0.119140625
guenther2023grammaticality,3,39,0.10400390625,0.08984375,0.01416015625
guenther2023grammaticality,3,40,0.390625,0.345703125,0.044921875
guenther2023grammaticality,3,41,0.22265625,0.578125,-0.35546875
guenther2023grammaticality,3,42,0.0458984375,0.03076171875,0.01513671875
guenther2023grammaticality,3,43,0.1455078125,0.3125,-0.1669921875
guenther2023grammaticality,3,44,1.3125,1.5,-0.1875
guenther2023grammaticality,3,45,0.060546875,0.08251953125,-0.02197265625
guenther2023grammaticality,3,46,0.11083984375,0.345703125,-0.23486328125
guenther2023grammaticality,3,47,0.038330078125,0.1787109375,-0.140380859375
guenther2023grammaticality,3,48,0.038330078125,0.1787109375,-0.140380859375
guenther2023grammaticality,3,49,0.08984375,0.345703125,-0.255859375
guenther2023grammaticality,3,50,0.0155029296875,0.08984375,-0.0743408203125
guenther2023grammaticality,3,51,0.038330078125,0.06787109375,-0.029541015625
guenther2023grammaticality,3,52,0.023193359375,0.0155029296875,0.0076904296875
guenther2023grammaticality,3,53,0.0155029296875,0.060546875,-0.0450439453125
guenther2023grammaticality,3,54,0.05322265625,0.08984375,-0.03662109375
guenther2023grammaticality,3,55,0.038330078125,0.0458984375,-0.007568359375
guenther2023grammaticality,3,56,0.06787109375,0.06787109375,0.0
