experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
Dymarska2025_associations,2,85,6.265625,7.40625,-1.140625
Dymarska2025_associations,2,86,5.05224609375,4.16796875,0.88427734375
Dymarska2025_associations,2,87,4.898193359375,5.0458984375,-0.147705078125
Dymarska2025_associations,2,88,3.1005859375,3.88427734375,-0.78369140625
Dymarska2025_associations,2,89,15.2802734375,11.19970703125,4.08056640625
Dymarska2025_associations,2,90,6.9990234375,9.257080078125,-2.258056640625
Dymarska2025_associations,2,91,4.115203857421875,4.1121826171875,0.003021240234375
Dymarska2025_associations,2,92,6.890625,7.15625,-0.265625
Dymarska2025_associations,2,93,5.6875,5.49267578125,0.19482421875
Dymarska2025_associations,2,94,3.484375,3.4375,0.046875
Dymarska2025_associations,2,95,9.171875,8.59375,0.578125
Dymarska2025_associations,2,96,4.4296875,4.18359375,0.24609375
Dymarska2025_associations,2,97,11.8125,14.40625,-2.59375
Dymarska2025_associations,2,98,3.085693359375,2.84326171875,0.242431640625
Dymarska2025_associations,2,99,5.154296875,6.6171875,-1.462890625
Dymarska2025_associations,2,100,1.910125732421875,2.2596435546875,-0.349517822265625
Dymarska2025_associations,2,101,6.375,5.46875,0.90625
Dymarska2025_associations,2,102,3.3125,3.140625,0.171875
Dymarska2025_associations,2,103,3.99951171875,4.39697265625,-0.3974609375
Dymarska2025_associations,2,104,10.984375,11.078125,-0.09375
Dymarska2025_associations,2,105,8.1484375,7.609375,0.5390625
Dymarska2025_associations,2,106,5.0703125,4.953125,0.1171875
Dymarska2025_associations,2,107,1.522705078125,1.3349609375,0.187744140625
Dymarska2025_associations,2,108,5.36181640625,5.265380859375,0.096435546875
Dymarska2025_associations,2,109,7.1796875,7.78125,-0.6015625
Dymarska2025_associations,2,110,10.945281982421877,10.171875,0.7734069824218768
Dymarska2025_associations,2,111,4.4842529296875,4.726531982421875,-0.242279052734375
Dymarska2025_associations,2,112,5.296875,6.4296875,-1.1328125
Dymarska2025_associations,2,113,6.59375,7.890625,-1.296875
Dymarska2025_associations,2,114,8.4208984375,8.48828125,-0.0673828125
Dymarska2025_associations,2,115,6.59375,6.6875,-0.09375
Dymarska2025_associations,2,116,2.546875,3.132781982421875,-0.585906982421875
Dymarska2025_associations,2,117,6.478515625,6.177734375,0.30078125
Dymarska2025_associations,2,118,5.779296875,8.34375,-2.564453125
Dymarska2025_associations,2,119,13.542724609375,11.38720703125,2.155517578125
Dymarska2025_associations,2,120,1.244140625,1.734375,-0.490234375
Dymarska2025_associations,2,121,1.7578125,2.039031982421875,-0.281219482421875
Dymarska2025_associations,2,122,4.0780029296875,4.03076171875,0.0472412109375
Dymarska2025_associations,2,123,3.063720703125,2.77734375,0.286376953125
Dymarska2025_associations,2,124,5.910125732421875,6.2225341796875,-0.312408447265625
Dymarska2025_associations,2,125,4.96484375,4.654296875,0.310546875
Dymarska2025_associations,2,126,4.5546875,4.775390625,-0.220703125
Dymarska2025_associations,2,127,3.4443359375,3.00390625,0.4404296875
Dymarska2025_associations,2,128,10.02197265625,10.09912109375,-0.0771484375
Dymarska2025_associations,2,129,8.5,8.90625,-0.40625
Dymarska2025_associations,2,130,4.976043701171875,4.506591796875,0.469451904296875
Dymarska2025_associations,2,131,3.529296875,3.6396484375,-0.1103515625
Dymarska2025_associations,2,132,11.921875,11.2734375,0.6484375
Dymarska2025_associations,2,133,2.70849609375,2.44873046875,0.259765625
Dymarska2025_associations,2,134,8.9501953125,8.93359375,0.0166015625
Dymarska2025_associations,2,135,3.216796875,2.38037109375,0.83642578125
Dymarska2025_associations,2,136,2.54638671875,2.21142578125,0.3349609375
Dymarska2025_associations,2,137,3.453125,3.9375,-0.484375
Dymarska2025_associations,2,138,5.125,5.78125,-0.65625
Dymarska2025_associations,2,139,6.908203125,6.93798828125,-0.02978515625
Dymarska2025_associations,2,140,3.1484375,2.294921875,0.853515625
Dymarska2025_associations,2,141,2.2261962890625,1.6239013671875,0.602294921875
Dymarska2025_associations,2,142,4.8291015625,4.17333984375,0.65576171875
Dymarska2025_associations,2,143,4.257781982421875,4.3905029296875,-0.132720947265625
Dymarska2025_associations,2,144,6.14208984375,7.3232421875,-1.18115234375
Dymarska2025_associations,2,145,17.765625,16.1875,1.578125
Dymarska2025_associations,2,146,7.294921875,6.382568359375,0.912353515625
