experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
Dymarska2025_associations,2,98,3.085693359375,3.148193359375,-0.0625
Dymarska2025_associations,2,99,5.154296875,5.248046875,-0.09375
Dymarska2025_associations,2,100,1.910125732421875,1.796844482421875,0.11328125
Dymarska2025_associations,2,101,6.375,6.5625,-0.1875
Dymarska2025_associations,2,102,3.3125,3.28125,0.03125
Dymarska2025_associations,2,103,3.99951171875,3.975830078125,0.023681640625
Dymarska2025_associations,2,104,10.984375,11.0546875,-0.0703125
Dymarska2025_associations,2,105,8.1484375,8.4375,-0.2890625
Dymarska2025_associations,2,106,5.0703125,4.98828125,0.08203125
Dymarska2025_associations,2,107,1.522705078125,1.444580078125,0.078125
Dymarska2025_associations,2,108,5.36181640625,5.3544921875,0.00732421875
Dymarska2025_associations,2,109,7.1796875,7.265625,-0.0859375
Dymarska2025_associations,2,110,10.945281982421877,10.773406982421877,0.171875
Dymarska2025_associations,2,111,4.4842529296875,4.4920654296875,-0.0078125
Dymarska2025_associations,2,112,5.296875,5.24609375,0.05078125
Dymarska2025_associations,2,113,6.59375,6.59375,0.0
Dymarska2025_associations,2,114,8.4208984375,8.42822265625,-0.00732421875
Dymarska2025_associations,2,115,6.59375,6.625,-0.03125
Dymarska2025_associations,2,116,2.546875,2.5,0.046875
Dymarska2025_associations,2,117,6.478515625,6.490234375,-0.01171875
Dymarska2025_associations,2,118,5.779296875,5.826171875,-0.046875
Dymarska2025_associations,2,119,13.542724609375,13.39013671875,0.152587890625
Dymarska2025_associations,2,120,1.244140625,1.251953125,-0.0078125
Dymarska2025_associations,2,121,1.7578125,1.7109375,0.046875
Dymarska2025_associations,2,122,4.0780029296875,4.1405029296875,-0.0625
Dymarska2025_associations,2,123,3.063720703125,3.048095703125,0.015625
Dymarska2025_associations,2,124,5.910125732421875,5.902313232421875,0.0078125
Dymarska2025_associations,2,125,4.96484375,4.888671875,0.076171875
Dymarska2025_associations,2,126,4.5546875,4.58984375,-0.03515625
Dymarska2025_associations,2,127,3.4443359375,3.4130859375,0.03125
Dymarska2025_associations,2,128,10.02197265625,9.89697265625,0.125
Dymarska2025_associations,2,129,8.5,8.5546875,-0.0546875
Dymarska2025_associations,2,130,4.976043701171875,4.882293701171875,0.09375
Dymarska2025_associations,2,131,3.529296875,3.4521484375,0.0771484375
Dymarska2025_associations,2,132,11.921875,11.6796875,0.2421875
Dymarska2025_associations,2,133,2.70849609375,2.64599609375,0.0625
Dymarska2025_associations,2,134,8.9501953125,8.9189453125,0.03125
Dymarska2025_associations,2,135,3.216796875,3.1630859375,0.0537109375
Dymarska2025_associations,2,136,2.54638671875,2.4404296875,0.10595703125
Dymarska2025_associations,2,137,3.453125,3.296875,0.15625
Dymarska2025_associations,2,138,5.125,5.1875,-0.0625
Dymarska2025_associations,2,139,6.908203125,6.95068359375,-0.04248046875
Dymarska2025_associations,2,140,3.1484375,3.1015625,0.046875
Dymarska2025_associations,2,141,2.2261962890625,2.2261962890625,0.0
Dymarska2025_associations,2,142,4.8291015625,4.9775390625,-0.1484375
Dymarska2025_associations,2,143,4.257781982421875,4.382781982421875,-0.125
Dymarska2025_associations,2,144,6.14208984375,6.275390625,-0.13330078125
